City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
MELBOURNE,SYDNEY,40513,670067,4370,84.2,706,473067302,561745138,795673,2010,12
NEWCASTLE,GOLD COAST,40513,19821,149,76.2,539,10683519,14019390,26010,2010,12
PERTH,NEWMAN,40513,16438,238,62,1019,16750322,27025918,26522,2010,12
PERTH,PORT HEDLAND,40513,25400,324,62.1,1312,33324800,53666048,40904,2010,12
PERTH,SYDNEY,40513,155973,859,82.1,3284,512215332,623749824,189936,2010,12
PORT MACQUARIE,SYDNEY,40513,19400,386,76.2,321,6227400,8172018,25458,2010,12
SUNSHINE COAST,MELBOURNE,40513,38605,307,74.1,1454,56131670,75762124,52106,2010,12
SUNSHINE COAST,SYDNEY,40513,44150,342,80.3,837,36953550,45995661,54953,2010,12
SYDNEY,TOWNSVILLE,40513,16404,133,79.8,1690,27722760,34729500,20550,2010,12
SYDNEY,WAGGA WAGGA,40513,15045,442,68.1,367,5521515,8113269,22107,2010,12
ADELAIDE,ALICE SPRINGS,40544,0,0,0,1316,0,0,0,2011,1
ADELAIDE,BRISBANE,40544,54931,451,78.5,1622,89098082,113572440,70020,2011,1
ADELAIDE,CANBERRA,40544,12700,131,71.5,972,12344400,17258832,17756,2011,1
ADELAIDE,GOLD COAST,40544,14670,124,78.1,1607,23574690,30198744,18792,2011,1
ADELAIDE,MELBOURNE,40544,193053,1641,82.3,643,124133079,150820794,234558,2011,1
ADELAIDE,PERTH,40544,52159,481,82.7,2120,110577080,133638440,63037,2011,1
ADELAIDE,PORT LINCOLN,40544,15676,555,59.9,246,3856296,6442740,26190,2011,1
ADELAIDE,SYDNEY,40544,148408,1125,81.2,1167,173192136,213362610,182830,2011,1
ALBURY,SYDNEY,40544,16883,427,70.9,452,7631116,10756696,23798,2011,1
ALICE SPRINGS,MELBOURNE,40544,10769,94,71.7,1860,20030340,27955800,15030,2011,1
ALICE SPRINGS,SYDNEY,40544,0,0,0,2022,0,0,0,2011,1
AYERS ROCK,SYDNEY,40544,11657,124,69.4,2181,25423917,36629895,16795,2011,1
BALLINA,SYDNEY,40544,28125,319,75.6,612,17212500,22755996,37183,2011,1
BRISBANE,CAIRNS,40544,85880,770,72.7,1391,119459080,164356387,118157,2011,1
BRISBANE,CANBERRA,40544,43733,561,63.6,956,41808748,65774712,68802,2011,1
BRISBANE,DARWIN,40544,26547,193,70.9,2852,75712044,106824512,37456,2011,1
BRISBANE,HAMILTON ISLAND,40544,15737,124,76.7,888,13974456,18216432,20514,2011,1
BRISBANE,HOBART,40544,0,0,0,1791,0,0,0,2011,1
BRISBANE,MACKAY,40544,74729,714,85.3,797,59559013,69837922,87626,2011,1
BRISBANE,MELBOURNE,40544,241804,1946,74.6,1381,333931324,447662198,324158,2011,1
BRISBANE,NEWCASTLE,40544,43079,411,78.7,614,26450506,33623868,54762,2011,1
BRISBANE,PERTH,40544,69218,428,77.6,3615,250223070,322649595,89253,2011,1
BRISBANE,PROSERPINE,40544,17574,122,82.8,895,15728730,19004430,21234,2011,1
BRISBANE,ROCKHAMPTON,40544,9205,196,72.3,518,4768190,6592068,12726,2011,1
BRISBANE,SYDNEY,40544,331030,2506,76.1,753,249265590,327530151,434967,2011,1
BRISBANE,TOWNSVILLE,40544,70350,627,77.2,1112,78229200,101327664,91122,2011,1
BROOME,PERTH,40544,19623,239,66,1677,32907771,49887396,29748,2011,1
CAIRNS,MELBOURNE,40544,42457,298,81,2311,98118127,121188840,52440,2011,1
CAIRNS,SYDNEY,40544,76436,551,79,1971,150655356,190747467,96777,2011,1
CAIRNS,TOWNSVILLE,40544,12474,397,59.2,284,3542616,5985868,21077,2011,1
CANBERRA,MELBOURNE,40544,76855,849,69.6,470,36121850,51929360,110488,2011,1
CANBERRA,SYDNEY,40544,61522,1207,61.5,236,14519192,23602124,100009,2011,1
COFFS HARBOUR,SYDNEY,40544,26303,418,73.8,443,11652229,15784976,35632,2011,1
DARWIN,MELBOURNE,40544,25303,188,71,3131,79223693,111635805,35655,2011,1
DARWIN,PERTH,40544,10703,130,66.8,2651,28373653,42463718,16018,2011,1
DARWIN,SYDNEY,40544,0,0,0,3155,0,0,0,2011,1
DEVONPORT,MELBOURNE,40544,0,0,0,412,0,0,0,2011,1
DUBBO,SYDNEY,40544,10574,388,68.8,310,3277940,4763770,15367,2011,1
GOLD COAST,SYDNEY,40544,237817,1635,84.9,680,161715560,190395240,279993,2011,1
HAMILTON ISLAND,SYDNEY,40544,17945,124,83.1,1526,27384070,32943288,21588,2011,1
HERVEY BAY,SYDNEY,40544,0,0,0,973,0,0,0,2011,1
HOBART,MELBOURNE,40544,126155,920,79.4,618,77963790,98222448,158936,2011,1
HOBART,SYDNEY,40544,54262,430,81.5,1039,56378218,69159996,66564,2011,1
KALGOORLIE,PERTH,40544,15945,199,58.7,538,8578410,14605624,27148,2011,1
KARRATHA,PERTH,40544,46249,550,58,1250,57811250,99671250,79737,2011,1
LAUNCESTON,MELBOURNE,40544,77168,782,78.4,476,36731968,46826976,98376,2011,1
LAUNCESTON,SYDNEY,40544,25054,196,77.9,914,22899356,29410692,32178,2011,1
MELBOURNE,BURNIE,40544,0,0,0,378,0,0,0,2011,1
MELBOURNE,GOLD COAST,40544,188049,1276,81.4,1330,250105170,307223350,230995,2011,1
MELBOURNE,MILDURA,40544,15281,362,72.6,457,6983417,9617108,21044,2011,1
MELBOURNE,NEWCASTLE,40544,39540,310,73.4,836,33055440,45048696,53886,2011,1
MELBOURNE,PERTH,40544,166970,1003,82.7,2706,451820820,546143862,201827,2011,1
MELBOURNE,SYDNEY,40544,628713,4248,82.4,706,443871378,538370184,762564,2011,1
NEWCASTLE,GOLD COAST,40544,20862,152,77.8,539,11244618,14449512,26808,2011,1
PERTH,NEWMAN,40544,15839,246,57.9,1019,16139941,27882897,27363,2011,1
PERTH,PORT HEDLAND,40544,23793,324,56.9,1312,31216416,54894080,41840,2011,1
PERTH,SYDNEY,40544,151736,835,81.8,3284,498301024,608948836,185429,2011,1
PORT MACQUARIE,SYDNEY,40544,16803,339,73,321,5393763,7388778,23018,2011,1
SUNSHINE COAST,MELBOURNE,40544,42714,327,75.3,1454,62106156,82435984,56696,2011,1
SUNSHINE COAST,SYDNEY,40544,46480,381,74.8,837,38903760,51981885,62105,2011,1
SYDNEY,TOWNSVILLE,40544,16017,136,78.1,1690,27068730,34638240,20496,2011,1
SYDNEY,WAGGA WAGGA,40544,10972,345,67.8,367,4026724,5936225,16175,2011,1
ADELAIDE,ALICE SPRINGS,40575,0,0,0,1316,0,0,0,2011,2
ADELAIDE,BRISBANE,40575,49535,407,79.5,1622,80345770,101047356,62298,2011,2
ADELAIDE,CANBERRA,40575,14275,146,71.3,972,13875300,19474020,20035,2011,2
ADELAIDE,GOLD COAST,40575,14335,112,83.6,1607,23036345,27553622,17146,2011,2
ADELAIDE,MELBOURNE,40575,169203,1405,86.2,643,108797529,126207397,196279,2011,2
ADELAIDE,PERTH,40575,46390,438,84,2120,98346800,117030360,55203,2011,2
ADELAIDE,PORT LINCOLN,40575,16461,540,64.2,246,4049406,6303504,25624,2011,2
ADELAIDE,SYDNEY,40575,135789,1001,83.1,1167,158465763,190714641,163423,2011,2
ALBURY,SYDNEY,40575,16874,491,63.6,452,7627048,11983424,26512,2011,2
ALICE SPRINGS,MELBOURNE,40575,9816,82,75.5,1860,18257760,24191160,13006,2011,2
ALICE SPRINGS,SYDNEY,40575,0,0,0,2022,0,0,0,2011,2
AYERS ROCK,SYDNEY,40575,10868,113,70.8,2181,23703108,33463083,15343,2011,2
BALLINA,SYDNEY,40575,20264,259,80.5,612,12401568,15408936,25178,2011,2
BRISBANE,CAIRNS,40575,81548,642,80.8,1391,113433268,140421450,100950,2011,2
BRISBANE,CANBERRA,40575,40742,510,65.6,956,38949352,59413488,62148,2011,2
BRISBANE,DARWIN,40575,22045,163,70.4,2852,62872340,89338900,31325,2011,2
BRISBANE,HAMILTON ISLAND,40575,9388,95,60.4,888,8336544,13791528,15531,2011,2
BRISBANE,HOBART,40575,0,0,0,1791,0,0,0,2011,2
BRISBANE,MACKAY,40575,57768,610,75.3,797,46041096,61161780,76740,2011,2
BRISBANE,MELBOURNE,40575,209761,1696,75.5,1381,289679941,383714993,277853,2011,2
BRISBANE,NEWCASTLE,40575,41703,427,79.6,614,25605642,32160706,52379,2011,2
BRISBANE,PERTH,40575,57388,383,75.5,3615,207457620,274833990,76026,2011,2
BRISBANE,PROSERPINE,40575,12686,106,71.8,895,11353970,15803910,17658,2011,2
BRISBANE,ROCKHAMPTON,40575,44174,705,79.5,518,22882132,28783188,55566,2011,2
BRISBANE,SYDNEY,40575,336465,2437,78.6,753,253358145,322448907,428219,2011,2
BRISBANE,TOWNSVILLE,40575,63006,568,73.5,1112,70062672,95292840,85695,2011,2
BROOME,PERTH,40575,16122,195,66,1677,27036594,40990911,24443,2011,2
CAIRNS,MELBOURNE,40575,27047,224,69.4,2311,62505617,90122067,38997,2011,2
CAIRNS,SYDNEY,40575,57131,412,79.8,1971,112605201,141021108,71548,2011,2
CAIRNS,TOWNSVILLE,40575,13092,420,60.2,284,3718128,6180976,21764,2011,2
CANBERRA,MELBOURNE,40575,85600,921,68.4,470,40232000,58791360,125088,2011,2
CANBERRA,SYDNEY,40575,83641,1447,65.1,236,19739276,30323640,128490,2011,2
COFFS HARBOUR,SYDNEY,40575,23598,376,69.1,443,10453914,15135095,34165,2011,2
DARWIN,MELBOURNE,40575,16014,115,72,3131,50139834,69686667,22257,2011,2
DARWIN,PERTH,40575,8052,112,62.4,2651,21345852,34229712,12912,2011,2
DARWIN,SYDNEY,40575,0,0,0,3155,0,0,0,2011,2
DEVONPORT,MELBOURNE,40575,0,0,0,412,0,0,0,2011,2
DUBBO,SYDNEY,40575,12964,443,72.6,310,4018840,5533190,17849,2011,2
GOLD COAST,SYDNEY,40575,175537,1140,90.1,680,119365160,132546280,194921,2011,2
HAMILTON ISLAND,SYDNEY,40575,10516,103,60.9,1526,16047416,26357072,17272,2011,2
HERVEY BAY,SYDNEY,40575,0,0,0,973,0,0,0,2011,2
HOBART,MELBOURNE,40575,102054,744,79.9,618,63069372,78939612,127734,2011,2
HOBART,SYDNEY,40575,45224,374,79.8,1039,46987736,58888442,56678,2011,2
KALGOORLIE,PERTH,40575,17966,184,69.8,538,9665708,13844892,25734,2011,2
KARRATHA,PERTH,40575,45800,488,65,1250,57250000,88036250,70429,2011,2
LAUNCESTON,MELBOURNE,40575,65671,683,75.5,476,31259396,41389152,86952,2011,2
LAUNCESTON,SYDNEY,40575,20354,163,77.4,914,18603556,24047340,26310,2011,2
MELBOURNE,BURNIE,40575,0,0,0,378,0,0,0,2011,2
MELBOURNE,GOLD COAST,40575,120512,827,81.2,1330,160280960,197395940,148418,2011,2
MELBOURNE,MILDURA,40575,14575,371,68.5,457,6660775,9730444,21292,2011,2
MELBOURNE,NEWCASTLE,40575,30343,224,77.1,836,25366748,32905796,39361,2011,2
MELBOURNE,PERTH,40575,132620,883,76.2,2706,358869720,470808822,173987,2011,2
MELBOURNE,SYDNEY,40575,629140,3912,84.7,706,444172840,524215590,742515,2011,2
NEWCASTLE,GOLD COAST,40575,11918,80,84.5,539,6423802,7606368,14112,2011,2
PERTH,NEWMAN,40575,16388,231,63.5,1019,16699372,26306504,25816,2011,2
PERTH,PORT HEDLAND,40575,24904,305,62.8,1312,32674048,52069344,39687,2011,2
PERTH,SYDNEY,40575,125617,742,76.3,3284,412526228,540776280,164670,2011,2
PORT MACQUARIE,SYDNEY,40575,15823,357,68.5,321,5079183,7418952,23112,2011,2
SUNSHINE COAST,MELBOURNE,40575,25787,204,73.8,1454,37494298,50839110,34965,2011,2
SUNSHINE COAST,SYDNEY,40575,35021,311,70.2,837,29312577,41771322,49906,2011,2
SYDNEY,TOWNSVILLE,40575,11157,110,66.7,1690,18855330,28265250,16725,2011,2
SYDNEY,WAGGA WAGGA,40575,13729,408,66.1,367,5038543,7625159,20777,2011,2
ADELAIDE,ALICE SPRINGS,40603,0,0,0,1316,0,0,0,2011,3
ADELAIDE,BRISBANE,40603,59100,460,83.7,1622,95860200,114500224,70592,2011,3
ADELAIDE,CANBERRA,40603,17687,166,77.3,972,17191764,22251996,22893,2011,3
ADELAIDE,GOLD COAST,40603,15068,124,83.6,1607,24214276,28950105,18015,2011,3
ADELAIDE,MELBOURNE,40603,202071,1658,85.5,643,129931653,151892675,236225,2011,3
ADELAIDE,PERTH,40603,53712,488,86.4,2120,113869440,131857640,62197,2011,3
ADELAIDE,PORT LINCOLN,40603,19164,628,65.1,246,4714344,7238550,29425,2011,3
ADELAIDE,SYDNEY,40603,158532,1129,85.5,1167,185006844,216294114,185342,2011,3
ALBURY,SYDNEY,40603,20725,597,66.2,452,9367700,14142176,31288,2011,3
ALICE SPRINGS,MELBOURNE,40603,11536,98,72.9,1860,21456960,29414040,15814,2011,3
ALICE SPRINGS,SYDNEY,40603,0,0,0,2022,0,0,0,2011,3
AYERS ROCK,SYDNEY,40603,12563,122,74.8,2181,27399903,36640800,16800,2011,3
BALLINA,SYDNEY,40603,22379,290,80.8,612,13695948,16946280,27690,2011,3
BRISBANE,CAIRNS,40603,82204,697,78.3,1391,114345764,146099512,105032,2011,3
BRISBANE,CANBERRA,40603,50484,571,72.5,956,48262704,66591136,69656,2011,3
BRISBANE,DARWIN,40603,27039,194,73,2852,77115228,105646636,37043,2011,3
BRISBANE,HAMILTON ISLAND,40603,12074,106,71,888,10721712,15104880,17010,2011,3
BRISBANE,HOBART,40603,0,0,0,1791,0,0,0,2011,3
BRISBANE,MACKAY,40603,68070,677,82.2,797,54251790,66023480,82840,2011,3
BRISBANE,MELBOURNE,40603,243529,1978,76.3,1381,336313549,440552810,319010,2011,3
BRISBANE,NEWCASTLE,40603,48352,486,81.2,614,29688128,36548350,59525,2011,3
BRISBANE,PERTH,40603,70362,426,81.4,3615,254358630,312484215,86441,2011,3
BRISBANE,PROSERPINE,40603,15519,114,80.8,895,13889505,17191160,19208,2011,3
BRISBANE,ROCKHAMPTON,40603,54786,812,82.5,518,28379148,34414884,66438,2011,3
BRISBANE,SYDNEY,40603,370542,2739,78.4,753,279018126,356108760,472920,2011,3
BRISBANE,TOWNSVILLE,40603,80807,685,79.5,1112,89857384,113009224,101627,2011,3
BROOME,PERTH,40603,21168,245,69.5,1677,35498736,51073035,30455,2011,3
CAIRNS,MELBOURNE,40603,32505,250,75,2311,75119055,100204960,43360,2011,3
CAIRNS,SYDNEY,40603,60406,476,73.6,1971,119060226,161874288,82128,2011,3
CAIRNS,TOWNSVILLE,40603,18546,510,69.4,284,5267064,7585072,26708,2011,3
CANBERRA,MELBOURNE,40603,105196,1062,74.1,470,49442120,66754570,142031,2011,3
CANBERRA,SYDNEY,40603,101130,1624,70,236,23866680,34091852,144457,2011,3
COFFS HARBOUR,SYDNEY,40603,26191,421,72.1,443,11602613,16086216,36312,2011,3
DARWIN,MELBOURNE,40603,21128,141,77.9,3131,66151768,84940899,27129,2011,3
DARWIN,PERTH,40603,10541,130,65.7,2651,27944191,42543248,16048,2011,3
DARWIN,SYDNEY,40603,0,0,0,3155,0,0,0,2011,3
DEVONPORT,MELBOURNE,40603,0,0,0,412,0,0,0,2011,3
DUBBO,SYDNEY,40603,17006,587,72.3,310,5271860,7287170,23507,2011,3
GOLD COAST,SYDNEY,40603,189018,1330,85.5,680,128532240,150273880,220991,2011,3
HAMILTON ISLAND,SYDNEY,40603,13870,122,69.2,1526,21165620,30568832,20032,2011,3
HERVEY BAY,SYDNEY,40603,0,0,0,973,0,0,0,2011,3
HOBART,MELBOURNE,40603,115210,792,85.8,618,71199780,82991838,134291,2011,3
HOBART,SYDNEY,40603,45712,375,79.2,1039,47494768,60002250,57750,2011,3
KALGOORLIE,PERTH,40603,21615,204,73.7,538,11628870,15775774,29323,2011,3
KARRATHA,PERTH,40603,55612,581,66.4,1250,69515000,104731250,83785,2011,3
LAUNCESTON,MELBOURNE,40603,75412,735,80.1,476,35896112,44830156,94181,2011,3
LAUNCESTON,SYDNEY,40603,20745,172,73.4,914,18960930,25816844,28246,2011,3
MELBOURNE,BURNIE,40603,0,0,0,378,0,0,0,2011,3
MELBOURNE,GOLD COAST,40603,134757,943,80.9,1330,179226810,221407760,166472,2011,3
MELBOURNE,MILDURA,40603,17203,422,71.4,457,7861771,11018270,24110,2011,3
MELBOURNE,NEWCASTLE,40603,35967,258,79.3,836,30068412,37899224,45334,2011,3
MELBOURNE,PERTH,40603,162610,994,83.6,2706,440022660,526178994,194449,2011,3
MELBOURNE,SYDNEY,40603,693360,4485,83.2,706,489512160,588129770,833045,2011,3
NEWCASTLE,GOLD COAST,40603,12328,84,84.1,539,6644792,7904974,14666,2011,3
PERTH,NEWMAN,40603,19757,260,65,1019,20132383,30966391,30389,2011,3
PERTH,PORT HEDLAND,40603,29177,348,63.7,1312,38280224,60118464,45822,2011,3
PERTH,SYDNEY,40603,144338,837,78.8,3284,474005992,601323388,183107,2011,3
PORT MACQUARIE,SYDNEY,40603,18907,396,73.4,321,6069147,8269923,25763,2011,3
SUNSHINE COAST,MELBOURNE,40603,33974,245,79.6,1454,49398196,62047996,42674,2011,3
SUNSHINE COAST,SYDNEY,40603,37844,320,73,837,31675428,43369155,51815,2011,3
SYDNEY,TOWNSVILLE,40603,13930,120,78,1690,23541700,30193540,17866,2011,3
SYDNEY,WAGGA WAGGA,40603,16296,520,63.7,367,5980632,9390796,25588,2011,3
ADELAIDE,ALICE SPRINGS,40634,0,0,0,1316,0,0,0,2011,4
ADELAIDE,BRISBANE,40634,56495,439,85.3,1622,91634890,107433170,66235,2011,4
ADELAIDE,CANBERRA,40634,15135,147,77,972,14711220,19102716,19653,2011,4
ADELAIDE,GOLD COAST,40634,14983,118,86,1607,24077681,27984298,17414,2011,4
ADELAIDE,MELBOURNE,40634,197032,1620,84.3,643,126691576,150199013,233591,2011,4
ADELAIDE,PERTH,40634,50204,456,84.2,2120,106432480,126413480,59629,2011,4
ADELAIDE,PORT LINCOLN,40634,18100,593,64.7,246,4452600,6879636,27966,2011,4
ADELAIDE,SYDNEY,40634,153364,1098,84.4,1167,178975788,211963377,181631,2011,4
ALBURY,SYDNEY,40634,19895,557,67.5,452,8992540,13331288,29494,2011,4
ALICE SPRINGS,MELBOURNE,40634,13459,100,83.1,1860,25033740,30130140,16199,2011,4
ALICE SPRINGS,SYDNEY,40634,0,0,0,2022,0,0,0,2011,4
AYERS ROCK,SYDNEY,40634,13075,120,75.5,2181,28516575,37790187,17327,2011,4
BALLINA,SYDNEY,40634,22922,290,80.2,612,14028264,17494632,28586,2011,4
BRISBANE,CAIRNS,40634,85022,705,80.4,1391,118265602,147035655,105705,2011,4
BRISBANE,CANBERRA,40634,50932,539,76.2,956,48690992,63877052,66817,2011,4
BRISBANE,DARWIN,40634,30509,198,78.9,2852,87011668,110275432,38666,2011,4
BRISBANE,GLADSTONE,40634,0,0,0,0,0,0,0,2011,4
BRISBANE,HAMILTON ISLAND,40634,14639,118,74.3,888,12999432,17502480,19710,2011,4
BRISBANE,HOBART,40634,0,0,0,1791,0,0,0,2011,4
BRISBANE,MACKAY,40634,67641,663,80.4,797,53909877,67016542,84086,2011,4
BRISBANE,MELBOURNE,40634,268808,2031,81.8,1381,371223848,453908461,328681,2011,4
BRISBANE,NEWCASTLE,40634,49643,487,80.9,614,30480802,37692846,61389,2011,4
BRISBANE,PERTH,40634,70929,405,81.6,3615,256408335,314092890,86886,2011,4
BRISBANE,PROSERPINE,40634,16480,120,78.7,895,14749600,18730560,20928,2011,4
BRISBANE,ROCKHAMPTON,40634,50921,756,78.9,518,26377078,33444152,64564,2011,4
BRISBANE,SYDNEY,40634,376610,2609,81.5,753,283587330,348086298,462266,2011,4
BRISBANE,TOWNSVILLE,40634,80321,657,81.5,1112,89316952,109548680,98515,2011,4
BROOME,PERTH,40634,25515,327,65.9,1677,42788655,64925055,38715,2011,4
CAIRNS,MELBOURNE,40634,43105,316,79,2311,99615655,126021141,54531,2011,4
CAIRNS,SYDNEY,40634,71619,546,76.1,1971,141161049,185459274,94094,2011,4
CAIRNS,TOWNSVILLE,40634,14682,451,61.2,284,4169688,6810320,23980,2011,4
CANBERRA,MELBOURNE,40634,95289,962,73.5,470,44785830,60909650,129595,2011,4
CANBERRA,SYDNEY,40634,84885,1468,64,236,20032860,31280384,132544,2011,4
COFFS HARBOUR,SYDNEY,40634,25334,405,78.8,443,11222962,14245108,32156,2011,4
DARWIN,MELBOURNE,40634,24037,154,81.3,3131,75259847,92583670,29570,2011,4
DARWIN,PERTH,40634,12014,150,61.8,2651,31849114,51530138,19438,2011,4
DARWIN,SYDNEY,40634,0,0,0,3155,0,0,0,2011,4
DEVONPORT,MELBOURNE,40634,0,0,0,412,0,0,0,2011,4
DUBBO,SYDNEY,40634,14721,539,67.9,310,4563510,6724520,21692,2011,4
GOLD COAST,SYDNEY,40634,186257,1258,88,680,126654760,143844480,211536,2011,4
HAMILTON ISLAND,SYDNEY,40634,14884,120,74.1,1526,22712984,30654288,20088,2011,4
HERVEY BAY,SYDNEY,40634,0,0,0,973,0,0,0,2011,4
HOBART,MELBOURNE,40634,99719,652,91.1,618,61626342,67654932,109474,2011,4
HOBART,SYDNEY,40634,39470,298,88.9,1039,41009330,46144068,44412,2011,4
KALGOORLIE,PERTH,40634,18956,212,61.3,538,10198328,16633884,30918,2011,4
KARRATHA,PERTH,40634,52245,548,66.9,1250,65306250,97593750,78075,2011,4
LAUNCESTON,MELBOURNE,40634,67882,611,88.1,476,32311832,36688652,77077,2011,4
LAUNCESTON,SYDNEY,40634,18284,131,86.7,914,16711576,19279916,21094,2011,4
MELBOURNE,BURNIE,40634,0,0,0,378,0,0,0,2011,4
MELBOURNE,GOLD COAST,40634,138117,933,81.9,1330,183695610,224170170,168549,2011,4
MELBOURNE,MILDURA,40634,16762,390,73.3,457,7660234,10455246,22878,2011,4
MELBOURNE,NEWCASTLE,40634,38961,295,76.3,836,32571396,42701208,51078,2011,4
MELBOURNE,PERTH,40634,162194,988,82.5,2706,438896964,531818298,196533,2011,4
MELBOURNE,SYDNEY,40634,667220,4297,83.4,706,471057320,564662330,799805,2011,4
NEWCASTLE,GOLD COAST,40634,0,0,0,539,0,0,0,2011,4
PERTH,NEWMAN,40634,18876,237,67.2,1019,19234644,28644090,28110,2011,4
PERTH,PORT HEDLAND,40634,28465,351,59.5,1312,37346080,62793632,47861,2011,4
PERTH,SYDNEY,40634,144101,804,82,3284,473227684,577140012,175743,2011,4
PORT MACQUARIE,SYDNEY,40634,17818,378,71.3,321,5719578,8023716,24996,2011,4
SUNSHINE COAST,MELBOURNE,40634,36174,255,82.2,1454,52596996,63997810,44015,2011,4
SUNSHINE COAST,SYDNEY,40634,49616,364,78.9,837,41528592,52650648,62904,2011,4
SYDNEY,TOWNSVILLE,40634,15444,130,78.5,1690,26100360,33238920,19668,2011,4
SYDNEY,WAGGA WAGGA,40634,15750,481,66,367,5780250,8763226,23878,2011,4
ADELAIDE,ALICE SPRINGS,40664,0,0,0,1316,0,0,0,2011,5
ADELAIDE,BRISBANE,40664,56508,449,82.9,1622,91655976,110497128,68124,2011,5
ADELAIDE,CANBERRA,40664,15296,157,74.3,972,14867712,20007648,20584,2011,5
ADELAIDE,GOLD COAST,40664,14532,125,82.1,1607,23352924,28431044,17692,2011,5
ADELAIDE,MELBOURNE,40664,191351,1647,82.3,643,123038693,149530293,232551,2011,5
ADELAIDE,PERTH,40664,48879,458,81.6,2120,103623480,126935000,59875,2011,5
ADELAIDE,PORT LINCOLN,40664,15931,633,54.2,246,3919026,7234860,29410,2011,5
ADELAIDE,SYDNEY,40664,142769,1108,79.7,1167,166611423,209029539,179117,2011,5
ALBURY,SYDNEY,40664,19543,586,62.2,452,8833436,14209072,31436,2011,5
ALICE SPRINGS,MELBOURNE,40664,12091,104,71.6,1860,22489260,31415400,16890,2011,5
ALICE SPRINGS,SYDNEY,40664,0,0,0,2022,0,0,0,2011,5
AYERS ROCK,SYDNEY,40664,10422,124,60,2181,22730382,37877427,17367,2011,5
BALLINA,SYDNEY,40664,18798,278,69.7,612,11504376,16504416,26968,2011,5
BRISBANE,CAIRNS,40664,87281,696,82.7,1391,121407871,146885427,105597,2011,5
BRISBANE,CANBERRA,40664,47053,520,72.3,956,44982668,62255676,65121,2011,5
BRISBANE,DARWIN,40664,33131,194,87,2852,94489612,108598456,38078,2011,5
BRISBANE,GLADSTONE,40664,23944,506,52.2,434,10391696,19920600,45900,2011,5
BRISBANE,HAMILTON ISLAND,40664,10929,98,66.7,888,9704952,14548992,16384,2011,5
BRISBANE,HOBART,40664,0,0,0,1791,0,0,0,2011,5
BRISBANE,MACKAY,40664,72192,680,83.3,797,57537024,69093524,86692,2011,5
BRISBANE,MELBOURNE,40664,251744,2000,78.4,1381,347658464,443405956,321076,2011,5
BRISBANE,NEWCASTLE,40664,47249,456,85.4,614,29010886,33953586,55299,2011,5
BRISBANE,PERTH,40664,70003,409,80.1,3615,253060845,315857010,87374,2011,5
BRISBANE,PROSERPINE,40664,16223,114,82,895,14519585,17713840,19792,2011,5
BRISBANE,ROCKHAMPTON,40664,54005,799,76.6,518,27974590,36498280,70460,2011,5
BRISBANE,SYDNEY,40664,363403,2696,76.8,753,273642459,356200626,473042,2011,5
BRISBANE,TOWNSVILLE,40664,83851,698,80.5,1112,93242312,115830368,104164,2011,5
BROOME,PERTH,40664,30247,339,74.9,1677,50724219,67737384,40392,2011,5
CAIRNS,MELBOURNE,40664,41908,313,77.5,2311,96849388,124895684,54044,2011,5
CAIRNS,SYDNEY,40664,63370,504,73.2,1971,124902270,170556543,86533,2011,5
CAIRNS,TOWNSVILLE,40664,15975,497,59.9,284,4536900,7576552,26678,2011,5
CANBERRA,MELBOURNE,40664,93737,1019,69.1,470,44056390,63730120,135596,2011,5
CANBERRA,SYDNEY,40664,99279,1599,68,236,23429844,34432872,145902,2011,5
COFFS HARBOUR,SYDNEY,40664,24894,415,73.1,443,11028042,15089023,34061,2011,5
DARWIN,MELBOURNE,40664,24742,171,77.8,3131,77467202,99581455,31805,2011,5
DARWIN,PERTH,40664,13152,154,65.2,2651,34865952,53460066,20166,2011,5
DARWIN,SYDNEY,40664,0,0,0,3155,0,0,0,2011,5
DEVONPORT,MELBOURNE,40664,0,0,0,412,0,0,0,2011,5
DUBBO,SYDNEY,40664,15628,584,67.3,310,4844680,7198200,23220,2011,5
GOLD COAST,SYDNEY,40664,171826,1308,77.5,680,116841680,150823320,221799,2011,5
HAMILTON ISLAND,SYDNEY,40664,12468,120,63.7,1526,19026168,29845508,19558,2011,5
HERVEY BAY,SYDNEY,40664,0,0,0,973,0,0,0,2011,5
HOBART,MELBOURNE,40664,94581,655,87.5,618,58451058,66834228,108146,2011,5
HOBART,SYDNEY,40664,33510,285,82.9,1039,34816890,41993263,40417,2011,5
